usuario_id,canal,investimento,data_aquisicao,fonte_midia,plataforma,versao_app,marca,modelo
c641156f-5fe6-4149-a82c-037377010ad9,push,4.68,2025-01-24 21:55:14+00,Google Ads,iOS,1.1,Apple,iPhone 12
c6e992f0-682b-4cb5-af4d-7abb6740e862,mms,0.00,2025-02-14 02:58:24+00,Orgânico,Android,1.1,Samsung,Galaxy A52
c7147b36-9f44-47e0-ab34-496cfdea1096,push,4.02,2025-01-05 14:51:10+00,Google Ads,iOS,2,Apple,iPhone 12
c75d2df4-7d91-4c38-b0e5-88c9c3d386c1,sms,1.00,2025-03-30 05:32:45+00,Google Ads,iOS,1,Apple,iPhone 12
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,mms,2.15,2025-03-02 08:31:13+00,Google Ads,iOS,1.1,Apple,iPhone 13
c7ee8348-7fd9-4183-9ac6-2c9612e7b792,push,0.00,2025-03-27 21:14:16+00,Orgânico,Android,1,LG,Wing
c848cc51-899b-4d25-b910-0b85049f893c,mms,4.11,2025-03-10 14:30:44+00,Google Ads,Android,1.1,Motorola,Moto G Power
c8717082-5d12-45fd-98f1-432831a564f2,email,0.68,2025-02-07 19:15:03+00,Facebook Ads,Android,2,Motorola,Moto Edge
c8ac4914-cab1-4f53-a15b-24a53b6d3c28,mms,4.86,2025-02-07 02:22:53+00,Google Ads,Android,2,Samsung,Galaxy A52
c8b18c01-3d91-49ab-918f-eb7f599a75f4,push,4.94,2025-02-15 04:37:55+00,Facebook Ads,Android,2,Samsung,Galaxy A52
c8ced0f7-6e49-4330-9714-e1ad487f98db,push,1.09,2025-01-06 17:20:16+00,Facebook Ads,Android,1.1,Xiaomi,Redmi Note 10
c90b5c99-1232-48ec-bc0a-5ed23da15e4c,mms,3.21,2025-03-07 17:50:43+00,Google Ads,Android,1.2,LG,Velvet
c92a147d-b6aa-4609-bae2-fe310de94dd5,mms,0.00,2025-02-19 01:48:27+00,Orgânico,iOS,1,Apple,iPhone SE
c9362752-0456-4e01-b05e-f0bd080dca17,email,3.49,2025-01-03 04:30:37+00,Facebook Ads,iOS,1.2,Apple,iPhone 13
c964ebf7-bc7e-456c-86ff-1d01fe7163bb,mms,0.00,2025-02-10 05:56:00+00,Orgânico,Android,1.2,Xiaomi,Mi 11
c991335f-de7e-4008-98bf-4be374796d6d,push,3.32,2025-02-09 01:16:21+00,Google Ads,iOS,2,Apple,iPhone SE
c9b81663-1ae0-468b-9490-fc098811ebf5,mms,3.20,2025-03-19 01:27:08+00,Google Ads,Android,1.1,Motorola,Moto G Stylus
c9c58d53-b34f-466c-ac61-7f7a3698007a,push,0.00,2025-03-11 23:59:55+00,Orgânico,Android,1.1,LG,Wing
c9dcbfd9-c5be-4aac-bfeb-d0c9cab0e74b,push,0.20,2025-03-30 22:11:32+00,Facebook Ads,iOS,1,Apple,iPhone SE
ca22be34-02d1-4660-a0a0-11d3f8e0872e,push,1.35,2025-01-25 08:22:13+00,Facebook Ads,Android,2,Samsung,Galaxy S21
ca2b6389-20ba-4859-84ac-4e9027efabd9,mms,3.50,2025-02-07 08:50:35+00,Google Ads,Android,1,Xiaomi,Redmi Note 10
cad4ffdc-2293-414e-b961-2c323de39d0c,sms,0.00,2025-02-13 13:45:45+00,Orgânico,Android,2,Motorola,Moto Edge
cb385f3b-13c3-40de-a262-6e1208174722,push,2.40,2025-02-07 12:26:49+00,Google Ads,Android,2,Motorola,Moto G Stylus
cb4bc69e-9b20-40bb-93c0-fe1665337785,sms,0.43,2025-01-16 23:52:43+00,Google Ads,Android,1.1,LG,K51
cb92b89f-e7ce-4844-9650-04fba150af17,mms,0.00,2025-02-19 16:42:28+00,Orgânico,iOS,2,Apple,iPhone 12
cbd217f5-f717-44a8-b102-7c73eebee826,sms,0.00,2025-01-03 03:11:08+00,Orgânico,Android,1.2,Samsung,Galaxy S21
cbdf1867-2162-455f-b9f0-9c6c84457df0,push,5.00,2025-02-04 17:03:19+00,Google Ads,iOS,1.2,Apple,iPhone 12
cbe0718c-721d-44e7-b151-933e1d404566,mms,3.91,2025-01-16 11:19:21+00,Google Ads,iOS,2,Apple,iPhone 13
cbf3acc9-e400-4aa5-8639-62d45b762f2e,push,4.86,2025-01-15 09:28:10+00,Facebook Ads,iOS,1,Apple,iPhone 13
cc2c9e13-8771-435e-8309-4ff127b62397,sms,4.76,2025-03-02 17:14:58+00,Google Ads,iOS,1.1,Apple,iPhone 12
cc31b2e2-125c-40a2-9d02-7c0651d4de6f,sms,0.00,2025-03-17 16:36:53+00,Orgânico,iOS,2,Apple,iPhone 13
cc4007c4-a515-41cb-90e8-97bc843d671e,push,4.93,2025-01-26 23:32:24+00,Google Ads,Android,1.2,Motorola,Moto Edge
cc6d77fe-c18d-484c-9f18-33437a329730,sms,3.47,2025-03-10 07:49:35+00,Facebook Ads,Android,1.2,Xiaomi,Mi 11
ccb8d9c3-cbba-454a-8198-7ad1b78622ef,email,4.20,2025-01-10 23:50:28+00,Facebook Ads,Android,2,LG,Wing
ccd0e16b-ecd2-4203-aafb-0241255f868e,sms,0.00,2025-01-04 15:20:26+00,Orgânico,Android,2,Xiaomi,Redmi Note 10
ccd466fa-ceb5-4a7b-9620-cc55dacdcabb,sms,0.00,2025-03-17 16:13:21+00,Orgânico,Android,2,LG,Wing
cd03c566-c713-42dd-840b-0932830d749c,email,0.17,2025-02-12 01:18:08+00,Google Ads,iOS,2,Apple,iPhone 13
cd153332-0e5d-4e78-bf25-99445e7fb117,push,1.47,2025-03-15 02:44:12+00,Facebook Ads,Android,1.1,Samsung,Galaxy M32
cd402d52-e0d9-417c-9701-47eea476039d,email,0.00,2025-03-20 09:53:25+00,Orgânico,Android,1.1,Xiaomi,Poco X3
cd547e79-893f-48bd-a8b9-aa98ad4c146f,email,0.00,2025-01-02 03:11:52+00,Orgânico,iOS,1,Apple,iPhone 12
cd8210d6-dd02-4dc7-8c87-a5e267b41d55,sms,3.13,2025-01-20 13:34:39+00,Facebook Ads,iOS,2,Apple,iPhone 12
cdc1057a-389a-4e22-96db-c0ccbf7154a3,sms,2.50,2025-02-15 08:31:02+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
cdcb2abd-07bc-4e31-8f50-ccf3c1d6e2fe,mms,3.40,2025-01-08 14:32:49+00,Facebook Ads,Android,1,Xiaomi,Mi 11
cdcb437d-6c80-4fb5-9a98-187f781bf320,mms,1.15,2025-01-16 03:43:06+00,Google Ads,iOS,1.2,Apple,iPhone SE
cdd1770a-d393-4ace-b839-36603da2f247,sms,0.00,2025-01-10 03:08:52+00,Orgânico,iOS,1.1,Apple,iPhone 13
cde3214a-0a42-4139-a422-04d5abde0125,push,1.12,2025-01-09 03:52:17+00,Google Ads,Android,1.2,LG,K51
ce36451e-bc6d-4b72-934f-e8663d4f1301,push,0.25,2025-03-16 02:48:07+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
ce5f9b6c-704a-47b3-8e03-57cfac15f415,push,0.00,2025-03-12 20:36:51+00,Orgânico,Android,1,Samsung,Galaxy M32
ce600698-1016-4755-a2e4-bcfc0851c06e,email,0.00,2025-02-01 03:04:51+00,Orgânico,iOS,1,Apple,iPhone 13
ce6c82b2-a64e-4fa1-a4b0-0a46fedd5806,push,0.00,2025-03-10 19:56:32+00,Orgânico,Android,1,Xiaomi,Mi 11
ced0e5f9-4b39-46b5-8b2e-73b4d4564bbb,sms,2.22,2025-01-08 19:55:18+00,Facebook Ads,Android,2,LG,Velvet
cf323c97-7adc-4640-85ee-f0e9471b095f,sms,4.16,2025-01-21 07:24:45+00,Google Ads,Android,1.2,Xiaomi,Redmi Note 10
cf628548-7df4-4404-8d03-425194b77f35,sms,0.00,2025-02-25 03:30:02+00,Orgânico,iOS,2,Apple,iPhone SE
cf62c05d-e886-490c-bd07-deac63723f92,email,3.24,2025-02-12 06:47:06+00,Facebook Ads,iOS,2,Apple,iPhone SE
d01e26a6-50bf-42fe-a4bb-bbf79d9cafff,email,3.72,2025-02-12 16:37:14+00,Google Ads,Android,1.2,Samsung,Galaxy S21
d040eb68-729c-4fcb-ae3d-1983cc91fef5,push,0.00,2025-02-21 03:37:34+00,Orgânico,Android,1.1,LG,Velvet
d098839a-e19e-4784-9bb8-c962fde5a96b,email,4.66,2025-03-11 17:11:55+00,Google Ads,Android,1.2,Motorola,Moto G Stylus
d0ab24d1-a0be-43db-aa21-a725112bbeae,mms,0.00,2025-01-27 07:00:09+00,Orgânico,Android,2,Xiaomi,Mi 11
d11fa2ec-f99b-4eeb-883e-de756b900b8e,push,1.66,2025-01-17 11:04:05+00,Google Ads,Android,1.2,Motorola,Moto G Stylus
d1652197-01dd-49db-bee4-5b0714cc43ff,sms,4.80,2025-02-03 03:55:27+00,Google Ads,Android,1.2,Motorola,Moto G Power
d18447c1-e14b-4ddd-aa8a-c1c38a7b35c7,push,1.50,2025-02-14 18:16:32+00,Facebook Ads,iOS,2,Apple,iPhone SE
d1926e38-4ad3-45d9-9090-188f12430e79,sms,2.74,2025-01-17 01:48:21+00,Google Ads,Android,1.1,LG,Wing
d1a8f015-817d-4a6f-8516-954adaa3cc69,email,3.76,2025-01-11 05:56:11+00,Facebook Ads,iOS,2,Apple,iPhone 13
d1bc1490-57e5-4f6b-b8be-b7ad95a94924,mms,0.00,2025-02-23 16:12:53+00,Orgânico,iOS,1.1,Apple,iPhone 12
d2338595-06c0-46f7-bf9c-11528a35dfdd,push,0.00,2025-03-17 22:17:14+00,Orgânico,iOS,1.2,Apple,iPhone SE
d28e6c00-b216-4199-91a6-73214b943ef8,sms,2.24,2025-03-08 09:28:48+00,Google Ads,iOS,1,Apple,iPhone SE
d2b1e162-d878-4348-8aba-31575afb83dd,email,0.00,2025-01-08 04:44:34+00,Orgânico,Android,2,Motorola,Moto G Stylus
d2ddd0a9-f1ab-4490-8c22-1893104f55df,push,3.34,2025-02-19 09:30:14+00,Google Ads,iOS,1.2,Apple,iPhone 12
d2fc15bc-af45-4b17-a4bc-57e9aac5f786,email,0.00,2025-03-01 12:20:31+00,Orgânico,iOS,1.1,Apple,iPhone 12
d35f9feb-5496-418b-808e-086c984cb047,sms,3.27,2025-01-13 17:12:26+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
d3a7d313-9d11-483e-a91c-490f106a37cb,sms,4.16,2025-01-30 14:27:49+00,Facebook Ads,Android,1.2,Motorola,Moto G Stylus
d4388746-786c-4718-9cf2-c24893bf5af1,mms,3.00,2025-03-19 12:00:02+00,Facebook Ads,Android,1.2,Samsung,Galaxy A52
d4aa523c-8c98-41d8-8de3-69bb5eac670f,mms,3.03,2025-02-08 13:51:48+00,Google Ads,iOS,1.2,Apple,iPhone 12
d5279a1f-550d-4067-9569-44c1317ed9a2,push,0.00,2025-01-31 07:09:23+00,Orgânico,Android,2,Samsung,Galaxy M32
d5c4ce15-e654-4f45-b24d-7d7683333b23,push,0.19,2025-03-23 03:49:56+00,Google Ads,Android,1.1,Motorola,Moto G Stylus
d66f93c9-5d00-420f-9489-4f8b37279a7b,email,0.00,2025-03-02 13:23:27+00,Orgânico,Android,1.1,LG,K51
d6764c13-3eb5-49d3-a2f2-7c5827a250cc,sms,0.00,2025-02-07 13:48:40+00,Orgânico,Android,1.1,Xiaomi,Poco X3
d6da474e-c7e4-4296-a1fa-7474cf2506dc,mms,0.00,2025-01-19 12:49:10+00,Orgânico,Android,1,LG,Velvet
d73b7fec-a2d7-49de-8a75-889b4fa185e5,mms,2.27,2025-03-20 14:28:36+00,Facebook Ads,Android,1.1,Samsung,Galaxy A52
d7d59345-1177-4ad8-a0a0-b598b5807b32,mms,0.34,2025-02-14 05:34:52+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
d8973978-f95e-4f55-bc13-0496116ad532,mms,0.00,2025-01-05 21:59:22+00,Orgânico,Android,1,LG,K51
d8988049-c65e-4834-b287-bb3d936586eb,sms,2.44,2025-02-01 02:32:54+00,Google Ads,iOS,1.2,Apple,iPhone 13
d8c8ec46-3b3a-414c-8185-7c8168115494,push,4.04,2025-02-24 09:06:05+00,Google Ads,iOS,1.2,Apple,iPhone 12
d994362c-3459-42b1-b93d-cb9333232aae,email,3.98,2025-01-22 11:43:38+00,Facebook Ads,Android,2,Motorola,Moto Edge
da7426e7-4024-4390-b086-9e40bed770fd,mms,0.00,2025-03-05 12:15:34+00,Orgânico,Android,1.1,Samsung,Galaxy S21
db46f814-1e19-4ba4-a93a-0e90a7b8d97b,push,0.00,2025-03-21 18:32:43+00,Orgânico,iOS,1.1,Apple,iPhone SE
db6a3ff8-375a-4a07-853a-5077a7ed511c,mms,0.00,2025-01-05 10:01:36+00,Orgânico,iOS,1,Apple,iPhone 12
dbb891e3-69f7-4b0b-95c9-c91d6c9ca2b1,push,0.00,2025-02-08 16:50:07+00,Orgânico,iOS,1,Apple,iPhone 13
dbf3acb8-815f-47b1-bf2c-68fb13ca747e,email,0.00,2025-03-07 23:09:42+00,Orgânico,Android,2,Samsung,Galaxy A52
dc34db18-7a90-42b5-9a58-d0d86a1f3a99,email,3.10,2025-02-21 02:19:18+00,Facebook Ads,iOS,1,Apple,iPhone SE
dccb5ab9-a749-4f16-bc51-34572356d314,mms,1.52,2025-01-12 22:18:32+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
dcceab44-d7e6-4467-a88c-0065667dbbf6,email,3.10,2025-02-10 12:46:42+00,Facebook Ads,iOS,1,Apple,iPhone SE
dcda0b8c-44f9-4dc3-83c6-a30c17bf71e4,email,0.00,2025-02-01 02:28:03+00,Orgânico,Android,1,Xiaomi,Redmi Note 10
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,sms,0.00,2025-01-09 12:01:02+00,Orgânico,Android,1.1,LG,K51
dcdff191-8e4f-4672-aa21-61ddd6e16b65,mms,0.00,2025-01-14 17:47:08+00,Orgânico,Android,1.1,LG,Wing
ddc289c1-42d3-4288-a0f8-a5bd01cdccf4,push,0.46,2025-03-27 02:52:52+00,Facebook Ads,Android,1.2,Xiaomi,Poco X3
de4583ff-51a8-4297-8a04-2f4c12f9c778,email,0.00,2025-03-12 09:15:09+00,Orgânico,Android,1.1,Motorola,Moto Edge
de893431-5b48-4fd9-8e40-af9d6b241f8f,mms,0.00,2025-02-22 09:05:37+00,Orgânico,Android,2,Xiaomi,Poco X3
debe7234-2895-4e57-808a-1708eea0b6d2,email,1.15,2025-03-30 12:50:38+00,Google Ads,Android,1,Motorola,Moto G Stylus
df071540-44e9-4db1-ae89-9c8f9af05f98,push,2.09,2025-02-11 12:05:29+00,Facebook Ads,iOS,1.2,Apple,iPhone 13
df083b07-d54d-45ab-985f-d21c9f0c0ef7,mms,0.00,2025-01-15 22:05:48+00,Orgânico,Android,2,Xiaomi,Poco X3
df2fa2f6-13d1-445f-bd07-8cb3d554f313,email,0.00,2025-03-28 02:30:39+00,Orgânico,iOS,2,Apple,iPhone 12
df9c4dda-ca2e-46a0-b898-739972372236,sms,2.02,2025-01-04 12:28:31+00,Facebook Ads,Android,2,Motorola,Moto G Power
dfc85cba-692a-458a-abd1-2e485be3a3ac,email,2.19,2025-02-11 04:16:50+00,Facebook Ads,iOS,2,Apple,iPhone SE
e02238fc-e4dc-48e0-8360-e734de794456,push,3.01,2025-01-08 19:37:02+00,Facebook Ads,Android,1.2,LG,Wing
e0568ca0-c786-4100-b0f7-a357b33909cb,sms,1.12,2025-02-25 05:00:55+00,Google Ads,iOS,2,Apple,iPhone 13
e0a1719a-6b2d-4483-a93d-3f36233a4815,sms,0.00,2025-03-12 09:00:32+00,Orgânico,Android,1,LG,Velvet
e0bd078b-313d-4028-aff2-8a6978f928c0,email,0.00,2025-01-04 22:51:45+00,Orgânico,iOS,1,Apple,iPhone 13
e0d9723e-5ff3-4fec-940b-5080b1c808fe,mms,0.00,2025-01-05 20:17:30+00,Orgânico,iOS,1,Apple,iPhone 12
e0eeadd8-752b-4b92-aa6d-6867d9ac854a,email,0.00,2025-02-12 21:10:06+00,Orgânico,Android,1.1,LG,Wing
e1060d37-be03-49ae-97ae-1aa752fb66db,email,1.64,2025-02-08 11:43:57+00,Google Ads,Android,2,Samsung,Galaxy M32
e123e5d7-2d30-4a9d-a417-639d6b373cef,mms,1.93,2025-01-03 08:28:20+00,Facebook Ads,Android,2,Samsung,Galaxy S21
e1741d9d-da17-4fd1-b428-95ecde4392ae,email,0.58,2025-01-13 09:53:09+00,Facebook Ads,iOS,1,Apple,iPhone SE
e1847c7a-6f55-4c08-9726-74bf081428ae,email,4.68,2025-03-01 11:07:04+00,Facebook Ads,Android,2,Xiaomi,Redmi Note 10
e185650b-b5e7-4780-a6e1-bf06f06a6979,sms,0.00,2025-01-05 18:43:43+00,Orgânico,iOS,1,Apple,iPhone SE
e1a02073-158d-49f8-ad93-06a08d1c4db2,email,4.56,2025-01-17 02:53:48+00,Google Ads,Android,1,Motorola,Moto G Power
e1a8bfe1-6838-4f2f-bcd6-8afe53b887a3,push,4.55,2025-03-18 23:41:12+00,Google Ads,iOS,1.1,Apple,iPhone 13
e30dcea8-343a-4c68-ae1a-c846a5709b73,sms,0.58,2025-03-24 04:55:23+00,Google Ads,iOS,2,Apple,iPhone 13
e4b08da6-651b-4c91-b365-ed09710d4785,push,0.00,2025-03-10 06:54:49+00,Orgânico,Android,1,LG,Wing
e4c570b5-1c10-4232-b052-ed78a34b251d,mms,0.00,2025-03-10 08:49:15+00,Orgânico,iOS,1.2,Apple,iPhone 12
e4df3014-ca9a-4906-84d6-4915d0fd2e61,push,4.45,2025-01-20 18:32:57+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
e58bc36f-c9b1-4e41-a3f2-73db8a46e3a8,email,3.04,2025-02-08 00:04:55+00,Facebook Ads,Android,1,Samsung,Galaxy A52
e5c05c45-4e09-42b8-b8cd-9c07ec3796d6,mms,4.44,2025-02-04 10:04:54+00,Facebook Ads,Android,2,Xiaomi,Poco X3
e5fe6181-1170-4a17-8f3d-c4970c2875e4,email,0.00,2025-01-28 12:47:40+00,Orgânico,Android,2,Motorola,Moto G Power
e5ff3f77-4969-4f7a-92bf-5bd401c90b5c,sms,4.18,2025-03-06 13:57:22+00,Facebook Ads,Android,1,Samsung,Galaxy S21
e6081be7-a901-402d-b9af-ff9285bd52a1,sms,1.30,2025-01-12 09:51:39+00,Google Ads,Android,2,Motorola,Moto Edge
e6a81de5-5a94-429c-956c-b690e034bc8d,mms,0.00,2025-01-16 12:31:59+00,Orgânico,Android,1,LG,Wing
e6b22da3-9f52-4bcc-b710-659ade05b3b8,sms,2.90,2025-03-01 16:20:47+00,Google Ads,Android,1.2,Samsung,Galaxy A52
e6d4768a-1a0f-4757-b037-2c1e27a9c9ea,mms,0.00,2025-02-04 18:49:11+00,Orgânico,Android,1.1,Xiaomi,Mi 11
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,mms,2.62,2025-01-13 15:41:22+00,Google Ads,Android,1.1,Samsung,Galaxy A52
e725c87e-54d3-4651-85af-4768844a6598,push,0.49,2025-01-26 19:40:02+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
e79fe913-857b-4ac5-b58b-f17c415628d1,mms,0.00,2025-01-21 00:37:55+00,Orgânico,Android,1.2,Motorola,Moto Edge
e7b9665c-f8de-4751-9b89-48880c8becb4,push,1.79,2025-02-20 02:17:16+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
e7f791a2-bd52-4e52-a176-be2682bfc7a1,sms,3.19,2025-01-27 14:44:02+00,Google Ads,iOS,1,Apple,iPhone 12
e8430c83-780d-41b6-bffb-6f056355026e,push,0.00,2025-03-08 20:15:04+00,Orgânico,iOS,1.1,Apple,iPhone 13
e8452e31-19ac-442f-a494-351d036c70e1,sms,4.85,2025-02-15 19:15:33+00,Google Ads,Android,1.2,LG,Velvet
e8d9e729-480d-49ef-8d78-46e1b8a0b475,sms,2.33,2025-02-09 23:24:32+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
e8e2b1f5-58a9-4136-bc99-4d623b22d7f5,sms,1.00,2025-02-22 19:59:37+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
e91081a6-5c0f-4c9d-afba-02d46116bbc7,push,4.98,2025-01-02 13:41:06+00,Google Ads,iOS,1.1,Apple,iPhone SE
e93d92f6-3e7c-4a1b-974a-981668964113,push,0.00,2025-03-02 18:35:45+00,Orgânico,Android,1.2,LG,K51
e9585d6f-5ae8-4975-ad3c-fd31cb3e7877,mms,3.37,2025-01-27 19:14:23+00,Facebook Ads,Android,1.2,Xiaomi,Mi 11
e97c818c-ece2-4133-a79d-531dbb45c348,email,1.47,2025-02-17 16:42:47+00,Google Ads,iOS,1.1,Apple,iPhone SE
e97ed101-6ad9-4c4d-a7f2-59d661e4255c,sms,0.00,2025-03-09 09:50:14+00,Orgânico,iOS,2,Apple,iPhone 13
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,mms,2.77,2025-01-26 04:17:14+00,Facebook Ads,iOS,1.1,Apple,iPhone 12
e9c51ef4-f88f-4314-a3a3-199e9799f8be,sms,0.00,2025-01-26 02:17:37+00,Orgânico,iOS,1,Apple,iPhone 13
e9dcedb2-c43c-4e7c-b498-876b40e52e7f,email,0.00,2025-03-20 04:20:51+00,Orgânico,Android,1,LG,Velvet
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,sms,0.00,2025-03-22 22:46:40+00,Orgânico,iOS,1.2,Apple,iPhone SE
ea014380-709a-48e7-b7f1-4d4bf2d34f82,push,0.76,2025-03-16 12:01:15+00,Facebook Ads,iOS,2,Apple,iPhone SE
ea41813f-db55-4170-af47-0601fa2380f3,mms,2.60,2025-01-02 10:56:20+00,Facebook Ads,iOS,1,Apple,iPhone 12
ea6ad755-2c3b-4604-ae85-2e9bfd0e95e9,mms,1.68,2025-03-16 20:39:19+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
ea879d90-1d62-4dfd-9924-26f58a3bdd36,email,2.93,2025-02-13 20:23:51+00,Google Ads,iOS,2,Apple,iPhone 12
eae58579-7fa8-421e-815e-79cfca193bde,email,0.00,2025-02-01 04:42:43+00,Orgânico,Android,1.1,Samsung,Galaxy M32
eb6b21c8-865e-48cc-a76a-648850ab8a6f,push,0.00,2025-02-04 19:25:00+00,Orgânico,Android,1,Motorola,Moto Edge
ebae7007-670d-4de6-a71d-022677761bc5,email,0.00,2025-02-01 00:32:35+00,Orgânico,Android,1.2,LG,Velvet
ebc44054-e401-443e-a2d0-2f6bb40a08d0,push,0.00,2025-02-15 08:27:40+00,Orgânico,Android,1,Motorola,Moto G Stylus
ec1959ba-a697-4e6b-9d73-b3947fdbd6ef,push,0.00,2025-01-24 11:32:26+00,Orgânico,Android,1.2,LG,Velvet
ecebb6f8-34f9-42c4-9f8b-42633f0608ab,sms,0.00,2025-01-22 23:05:14+00,Orgânico,iOS,1,Apple,iPhone 12
ed198675-05d8-49ca-9124-eb8fc440152d,push,3.57,2025-02-10 07:24:53+00,Google Ads,iOS,2,Apple,iPhone SE
ed727cfb-b71e-4be2-a0e4-643e1a9a0ae9,mms,0.00,2025-01-27 20:18:23+00,Orgânico,iOS,1,Apple,iPhone 12
ed99d504-ce6a-4045-bc94-ea25df804d78,email,0.00,2025-01-13 09:22:27+00,Orgânico,iOS,1.1,Apple,iPhone 12
edb89076-7a35-4687-a9c6-8b74ab21db7c,email,1.97,2025-01-21 15:30:07+00,Google Ads,Android,1,Motorola,Moto G Stylus
ee17c97f-ffe4-477c-84af-edae646a85a9,sms,0.00,2025-01-03 13:58:07+00,Orgânico,Android,2,Samsung,Galaxy A52
ee241a4f-e0ac-4d42-b23c-9ea97507b9c1,email,3.81,2025-03-05 21:14:49+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
ef291689-cb36-4532-aa21-43ed811ca33d,push,1.72,2025-03-30 00:26:48+00,Facebook Ads,Android,1.2,Motorola,Moto G Stylus
ef391c4e-27b6-42a8-98ea-24535ccf63ec,email,3.41,2025-01-25 14:53:21+00,Google Ads,Android,1.1,LG,Velvet
efa9d586-0f9c-4fbd-8989-b7814db8c665,push,0.96,2025-02-14 22:16:05+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
efb156b3-2e14-4ff3-a434-f1be299409a8,email,2.68,2025-01-19 09:59:24+00,Google Ads,iOS,1,Apple,iPhone 12
efde9bbd-9e49-4504-a29e-3982ceda78d1,mms,4.00,2025-01-25 09:45:13+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,sms,3.37,2025-02-01 10:36:28+00,Facebook Ads,Android,1.2,Xiaomi,Mi 11
f028f84b-4b13-40ec-859a-e152dbd4355e,sms,4.54,2025-02-20 03:32:14+00,Facebook Ads,iOS,1,Apple,iPhone 13
f04a785d-6ad9-4c8f-9a72-0f2ba57cc619,push,4.51,2025-03-17 00:25:30+00,Google Ads,Android,2,LG,Wing
f081b639-9f96-415a-b139-a37336b25350,sms,4.84,2025-03-09 19:15:05+00,Facebook Ads,iOS,2,Apple,iPhone 13
f0859cf0-30f1-4d48-991a-0ad32963e093,sms,4.01,2025-02-13 01:19:56+00,Facebook Ads,iOS,1,Apple,iPhone SE
f0e32078-1eb0-49ff-81b9-2bee5b6de089,mms,1.47,2025-03-03 08:26:28+00,Facebook Ads,Android,1.1,Xiaomi,Redmi Note 10
f0eab840-fcb5-44bb-8924-dff09244258e,mms,0.00,2025-01-26 11:09:10+00,Orgânico,Android,2,Xiaomi,Mi 11
f0eab941-3e62-46ba-ad67-ccc5a4538e88,sms,0.00,2025-01-07 17:49:16+00,Orgânico,Android,1.2,Xiaomi,Redmi Note 10
f141a689-5a31-4341-862b-c1c48d2c00fb,mms,4.88,2025-03-03 21:07:22+00,Google Ads,Android,1,LG,Velvet
f151416a-3adb-4915-b107-56bd3e0c86d0,push,0.74,2025-03-08 14:56:42+00,Google Ads,iOS,1.2,Apple,iPhone 12
f16f6ece-3860-4a9a-849d-2cf4e61d3d1f,push,4.80,2025-02-22 09:19:58+00,Facebook Ads,Android,1.1,Motorola,Moto G Power
f1b65a56-3cc0-42c9-a4fb-0b694605bdab,mms,3.08,2025-01-03 13:00:55+00,Google Ads,iOS,1,Apple,iPhone SE
f1ede284-8cb0-46d3-9323-f59996906de3,mms,1.49,2025-02-20 22:46:45+00,Google Ads,Android,1.1,Xiaomi,Poco X3
f260dbec-ad52-4e45-b8ac-513a3c5042d2,mms,0.00,2025-01-12 08:26:29+00,Orgânico,Android,1.1,LG,Wing
f26d46bc-5824-49c5-99ef-c46e6fbde397,email,0.00,2025-03-13 05:00:26+00,Orgânico,iOS,1,Apple,iPhone 13
f26f348c-72b2-4ecb-89df-9abd5d88d86d,push,2.34,2025-03-18 18:56:26+00,Facebook Ads,Android,1.2,Xiaomi,Poco X3
f2a685fc-681e-4e17-90d7-552cbef9c236,mms,1.16,2025-03-19 10:46:53+00,Google Ads,iOS,1.2,Apple,iPhone 12
f3326a46-28aa-4c01-842b-5ebda591a0a3,mms,0.00,2025-01-01 09:32:26+00,Orgânico,iOS,1.2,Apple,iPhone SE
f3461576-32d0-4bcf-8733-246a3157e369,email,0.00,2025-01-26 21:05:00+00,Orgânico,Android,2,Xiaomi,Redmi Note 10
f3b49859-3d78-427f-80bb-f94793c46c9b,mms,3.33,2025-03-20 22:22:27+00,Facebook Ads,Android,1,Xiaomi,Poco X3
f3d581be-b4d1-446b-9847-24d9bb03345d,sms,4.86,2025-01-23 18:30:40+00,Google Ads,Android,2,Motorola,Moto G Power
f3ff04e0-96b4-4645-bf57-3b218dae8ce2,email,3.95,2025-01-29 02:39:54+00,Facebook Ads,Android,1,Motorola,Moto Edge
f44548b4-3572-4cc2-9739-3519b7465d41,email,4.86,2025-01-12 04:48:58+00,Google Ads,Android,2,Samsung,Galaxy M32
